tau,s_tmp,cash,delta,pv,r_for,q,PL
2,292.52,178.957,-0.568073,12.7396,0.0133058,0,0.0442951
3,289.393,191.002,-0.609673,14.5423,0.0133293,0,0.0246913
4,288.25,198.053,-0.634111,15.2175,0.0133528,0,0.0532407
5,287.367,198.052,-0.634082,15.7489,0.0133764,0,0.0887769
6,287.895,198.05,-0.634049,15.3721,0.0133999,0,0.138145
7,286.415,203.667,-0.653634,16.2965,0.0134235,0,0.159607
8,286.689,203.673,-0.653629,16.0802,0.013447,0,0.203959
9,288.006,198.004,-0.633921,15.1931,0.0134706,0,0.237751
10,291.957,178.45,-0.566921,12.7807,0.0134941,0,0.153077
11,293.094,171.545,-0.543337,12.1043,0.0135176,0,0.191334
12,295.847,158.1,-0.497873,10.6196,0.0135412,0,0.186834
13,291.728,183.344,-0.584383,12.8054,0.0135647,0,0.0577026
14,290.13,190.395,-0.608663,13.7058,0.0135883,0,0.0977316
15,287.397,197.548,-0.633527,15.3706,0.0136118,0,0.103424
16,285.322,207.44,-0.66817,16.6944,0.0136353,0,0.101869
17,280.865,220.263,-0.713799,19.7298,0.0136589,0,0.0518958
18,281.504,215.947,-0.698436,19.2421,0.0136824,0,0.0916975
19,280.86,220.321,-0.713982,19.6603,0.013706,0,0.131429
20,274.33,237.843,-0.777826,24.5111,0.0137295,0,-0.0484559
21,272.657,245.741,-0.806757,25.8026,0.0137531,0,-0.0301343
22,274.002,242.458,-0.794743,24.6975,0.0137766,0,-0.000748582
23,274.253,238.073,-0.778719,24.4649,0.0138001,0,0.0421968
24,276.067,233.645,-0.762646,23.0201,0.0138237,0,0.082994
25,276.604,233.717,-0.762876,22.5737,0.0138472,0,0.128731
26,275.367,238.332,-0.779604,23.4869,0.0138708,0,0.168421
27,276.484,233.841,-0.763327,22.59,0.0138943,0,0.202974
28,278.556,224.754,-0.730675,21.0002,0.0139179,0,0.22017
29,280.94,220.227,-0.714528,19.231,0.0139414,0,0.256029
30,281.635,215.714,-0.698476,18.7025,0.0139649,0,0.296917
31,281.726,215.707,-0.698419,18.5999,0.0139885,0,0.344121
32,281.746,215.696,-0.698351,18.5475,0.014012,0,0.390928
33,282.878,215.681,-0.698271,17.7195,0.0140356,0,0.436193
34,287.232,202.117,-0.651019,14.7739,0.0140591,0,0.349778
35,290.673,181.247,-0.579193,12.6189,0.0140826,0,0.272945
36,288.194,195.816,-0.629722,14.0821,0.0141062,0,0.251957
37,285.587,206.095,-0.665685,15.7331,0.0141297,0,0.250394
38,284.691,206.019,-0.66539,16.2914,0.0141533,0,0.296949
39,283.758,210.487,-0.681109,16.8802,0.0141768,0,0.336951
40,285.489,205.81,-0.664699,15.6814,0.0142004,0,0.364905
41,285.914,201.184,-0.648492,15.3631,0.0142239,0,0.408579
42,286.125,201.025,-0.647908,15.1856,0.0142474,0,0.45724
43,283.562,210.097,-0.679873,16.8531,0.014271,0,0.457879
44,283.864,210.007,-0.679526,16.6072,0.0142945,0,0.507079
45,284.656,204.966,-0.661788,16.0338,0.0143181,0,0.550398
46,287.93,193.448,-0.621756,13.8706,0.0143416,0,0.555042
47,291.373,179.737,-0.574673,11.7855,0.0143652,0,0.506629
48,290.374,179.798,-0.574859,12.3322,0.0143887,0,0.541045
49,287.474,193.59,-0.622814,14.0681,0.0144122,0,0.479449
50,288.145,193.703,-0.623179,13.6126,0.0144358,0,0.524933
51,286.004,199.93,-0.644923,14.9532,0.0144593,0,0.526322
52,288.141,193.889,-0.62393,13.553,0.0144829,0,0.556153
53,289.615,186.969,-0.600009,12.6203,0.0145064,0,0.576578
54,289.737,187.064,-0.600313,12.5171,0.0145299,0,0.614413
55,288.819,194.234,-0.625113,13.0437,0.0145535,0,0.646435
56,287.522,194.36,-0.625524,13.8209,0.014577,0,0.687206
57,288.107,194.489,-0.625944,13.4166,0.0146006,0,0.7337
58,289.242,187.458,-0.601607,12.6879,0.0146241,0,0.759719
59,288.558,194.74,-0.626817,13.0758,0.0146477,0,0.790902
60,289.516,187.653,-0.602312,12.4548,0.0146712,0,0.819458
61,289.707,187.76,-0.602686,12.3074,0.0146947,0.0181544,0.850169
62,290.733,180.514,-0.577768,11.6603,0.0147183,0.01874,0.877696
63,292.305,175.031,-0.559013,10.7216,0.0147418,0.0193257,0.906338
64,292.396,175.018,-0.558975,10.6278,0.0147654,0.0199113,0.947814
65,292.035,175.004,-0.558936,10.7882,0.0147889,0.0204969,0.986706
66,287.461,195.215,-0.629252,13.4919,0.0148125,0.0210825,0.837467
67,287.639,195.307,-0.62958,13.3346,0.014836,0.0216682,0.88034
68,284.572,207.46,-0.672298,15.3144,0.0148595,0.0222538,0.828512
69,286.605,201.966,-0.653142,13.9118,0.0148831,0.0228394,0.860466
70,286.772,202.097,-0.653611,13.7595,0.0149066,0.023425,0.899967
71,286.598,202.234,-0.654103,13.8276,0.0149302,0.0240107,0.94177
72,285.588,208.046,-0.67447,14.4534,0.0149537,0.0245963,0.972078
73,285.178,208.211,-0.675065,14.681,0.0149772,0.0251819,1.0162
74,285.389,208.383,-0.675687,14.4955,0.0150008,0.0257675,1.05438
75,282.13,219.52,-0.715177,16.7134,0.0150243,0.0263532,1.03308
76,282.506,219.667,-0.71572,16.4021,0.0150479,0.0269388,1.06951
77,281.192,225.207,-0.735445,17.3018,0.0150714,0.0275244,1.10439
78,279.36,230.678,-0.755049,18.6106,0.015095,0.02811,1.13625
79,277.969,236.068,-0.774466,19.626,0.0151185,0.0286957,1.16456
80,282.522,220.098,-0.717966,16.1922,0.015142,0.0292813,1.06391
81,282.116,220.252,-0.718539,16.4318,0.0151656,0.0298669,1.10904
82,279.383,231.25,-0.757934,18.3989,0.0151891,0.0304525,1.09756
83,281.832,220.466,-0.719699,16.5357,0.0152127,0.0310382,1.09613
84,281.1,226.168,-0.740012,17.0186,0.0152362,0.0316238,1.13208
85,282.227,220.76,-0.720882,16.1429,0.0152598,0.0322094,1.1647
86,282.033,220.92,-0.721482,16.2314,0.0152833,0.032795,1.20701
87,280.505,226.686,-0.74207,17.301,0.0153068,0.0333807,1.23025
88,278.308,237.734,-0.781803,18.9205,0.0153304,0.0339663,1.23131
89,281.037,226.954,-0.743483,16.7994,0.0153539,0.0345519,1.20852
90,280.677,227.146,-0.744204,17.0108,0.0153775,0.0351375,1.25442
91,278.043,238.313,-0.784405,18.9685,0.015401,0.0357232,1.24568
92,279.415,233.095,-0.765703,17.854,0.0140272,0.00204237,1.29209
93,281.273,227.76,-0.746708,16.4228,0.0140206,0.00189108,1.3086
94,285.651,210.168,-0.685094,13.279,0.014014,0.0017398,1.19111
95,285.129,210.407,-0.685908,13.5902,0.0140074,0.00158851,1.24462
96,286.7,204.456,-0.665125,12.4876,0.0140008,0.00143722,1.27703
97,286.557,204.676,-0.665867,12.5402,0.0139942,0.00128594,1.32698
98,290.512,179.279,-0.57842,10.0057,0.0139876,0.00113465,1.23469
99,289.633,188.349,-0.609716,10.4827,0.013981,0.000983363,1.2727
100,289.877,188.493,-0.610188,10.2926,0.0139745,0.000832077,1.32115
101,291.07,179.508,-0.579297,9.53807,0.0139679,0.00068079,1.35458
102,294.238,154.569,-0.494515,7.76878,0.0139613,0.000529503,1.29528
103,290.975,179.425,-0.57992,9.50067,0.0139547,0.000378217,1.18268
104,294.797,154.13,-0.494092,7.38834,0.0139481,0.00022693,1.08492
105,297.268,145.043,-0.463502,6.17193,0.0139415,7.56433e-05,1.08643
106,294.516,153.929,-0.493656,7.43543,0.0139349,-7.56433e-05,1.10401
107,293.889,163.127,-0.524931,7.71162,0.0139283,-0.00022693,1.14339
108,294.676,153.784,-0.493207,7.25642,0.0139217,-0.000378217,1.19179
109,296.409,144.484,-0.461808,6.37974,0.0139152,-0.000529503,1.22009
110,299.395,124.256,-0.394225,5.03283,0.0139086,-0.00068079,1.19371
111,297.498,144.099,-0.460909,5.78638,0.013902,-0.000832077,1.19314
112,294.387,153.334,-0.49226,7.20959,0.0138954,-0.000983363,1.20957
113,295.417,153.267,-0.492012,6.65598,0.0138888,-0.00113465,1.26212
114,293.285,162.902,-0.524842,7.67851,0.0138822,-0.00128594,1.29526
115,292.162,172.818,-0.55876,8.24402,0.0138756,-0.00143722,1.32594
116,292.558,172.9,-0.559016,7.96937,0.013869,-0.00158851,1.38641
117,289.818,190.664,-0.620283,9.51551,0.0138624,-0.0017398,1.37937
118,290.055,190.89,-0.621033,9.32159,0.0138558,-0.00189108,1.43409
119,287.438,201.291,-0.65719,10.9506,0.0138493,-0.00204237,1.4388
120,290.733,180.852,-0.586859,8.8096,0.0138427,-0.00219366,1.42349
121,291.789,173.152,-0.560444,8.14489,0.0138361,-0.00234494,1.47638
122,295.198,152.226,-0.489535,6.29536,0.0138295,0.00140582,1.42102
123,296.134,141.849,-0.454473,5.79896,0.0138229,0.00131798,1.46468
124,294.744,151.963,-0.488773,6.3982,0.0138163,0.00123014,1.50212
125,295.414,151.852,-0.488379,6.0261,0.0138097,0.0011423,1.55168
126,293.068,162.474,-0.524606,7.15148,0.0138031,0.00105446,1.57755
127,293.711,162.466,-0.524557,6.75733,0.0137965,0.000966626,1.64018
128,291.88,173.557,-0.562539,7.69864,0.0137899,0.000878787,1.66507
129,292.229,173.667,-0.562893,7.43975,0.0137834,0.000790948,1.73356
130,294.896,151.085,-0.486295,5.97822,0.0137768,0.00070311,1.70013
131,292.175,173.698,-0.563673,7.35121,0.0137702,0.000615271,1.65601
132,292.3,173.832,-0.564108,7.2185,0.0137636,0.000527432,1.72444
133,293.448,162.221,-0.52452,6.53191,0.013757,0.000439594,1.7701
134,293.173,162.253,-0.52461,6.61293,0.0137504,0.000351755,1.83918
135,296.413,138.632,-0.444899,4.96559,0.0137438,0.000263916,1.79257
136,298.813,123.993,-0.395892,3.89831,0.0137372,0.000176077,1.79743
137,300.847,101.663,-0.321652,3.10921,0.0137306,8.82387e-05,1.78581
138,301.82,101.111,-0.319811,2.74177,0.013724,4e-07,1.84407
139,301.565,100.541,-0.317908,2.76337,0.0137175,-8.74387e-05,1.9079
140,300.854,99.9534,-0.315942,2.93628,0.0137109,-0.000175277,1.96497
141,300.166,110.397,-0.350721,3.1065,0.0137043,-0.000263116,2.01594
142,301.211,98.6773,-0.311799,2.70185,0.0136977,-0.000350955,2.05828
143,302.104,86.6366,-0.27193,2.37883,0.0136911,-0.000438794,2.10674
144,302.147,85.8565,-0.269337,2.3092,0.0136845,-0.000526632,2.16782
145,302.001,96.6286,-0.304995,2.29384,0.0136779,-0.000614471,2.22605
146,302.805,84.177,-0.263862,2.00741,0.0136713,-0.00070231,2.27093
147,304.477,71.6101,-0.222577,1.5556,0.0136647,-0.000790148,2.28485
148,307.717,50.461,-0.153839,0.932004,0.0136581,-0.000877987,2.19014
149,306.996,49.3772,-0.150302,0.9954,0.0136516,-0.000965826,2.23968
150,307.297,48.2597,-0.146659,0.906253,0.013645,-0.00105366,2.28565
151,303.86,67.1278,-0.208747,1.47897,0.0136384,-0.0011415,2.21888
152,302.077,77.9714,-0.244635,1.85264,0.0136318,-0.00122934,2.22006
153,301.555,89.2938,-0.282193,1.92725,0.0136252,0.0313086,2.2699
154,300.979,88.0152,-0.277958,2.01743,0.0136186,0.0316445,2.33812
155,298.275,113.45,-0.363246,2.81385,0.013612,0.0319804,2.28932
156,300.123,98.1941,-0.31243,2.11345,0.0136054,0.0323163,2.31312
157,300.702,83.6119,-0.263952,1.86717,0.0135988,0.0326521,2.37369
158,304.676,56.5416,-0.175117,0.914071,0.0135922,0.032988,2.2737
159,303.255,67.1284,-0.210036,1.10831,0.0135857,0.0333239,2.32553
160,302.231,65.2907,-0.203967,1.25343,0.0135791,0.0336598,2.39215
161,301.04,76.5838,-0.241492,1.4549,0.0135725,0.0339956,2.4304
162,298.915,104.374,-0.334475,1.96723,0.0135659,0.0343315,2.42725
163,300.351,86.738,-0.275776,1.46429,0.0135593,0.0346674,2.44408
164,303.703,44.2192,-0.135791,0.707789,0.0135527,0.0350033,2.27132
165,304.988,41.8841,-0.128142,0.483557,0.0135461,0.0353391,2.3187
166,303.613,39.4519,-0.120139,0.596161,0.0135395,0.035675,2.38006
167,304.176,36.9037,-0.111768,0.461852,0.0135329,0.0360109,2.44466
168,302.826,45.8788,-0.141413,0.568124,0.0135263,0.0363467,2.4872
169,307.956,11.5724,-0.030021,0.122324,0.0135198,0.0366826,2.20494
170,308.651,10.0826,-0.0251957,0.0774209,0.0135132,0.0370185,2.22846
171,309.864,6.26382,-0.0128732,0.0403198,0.0135066,0.0373544,2.23457
172,312.884,3.31866,-0.0034608,0.00951013,0.0135,0.0376902,2.22632
173,316.689,2.45747,-0.000741415,0.00132424,0.0134934,0.0380261,2.22135
174,320.295,2.2407,-6.44223e-05,0.000143907,0.0134868,0.038362,2.21992
175,319.954,2.23045,-3.2146e-05,8.30916e-05,0.0134802,0.0386979,2.22008
176,319.534,2.22966,-2.94213e-05,4.34193e-05,0.0134736,0.0390337,2.22022
177,319.747,2.22205,-5.36621e-06,1.43464e-05,0.013467,0.0393696,2.22032
178,321.751,2.22064,-7.21531e-07,1.33035e-06,0.0134605,0.0397055,2.2204
179,321.873,2.22054,-1.49263e-07,2.358e-07,0.0134539,0.0400414,2.22049
180,323.978,2.22057,-6.72484e-09,7.3704e-09,0.0134473,0.0403772,2.22057
expired,323.978,2.22057,-6.72484e-09,0,,,2.22057
0,293.98,165.657,-0.522646,12.0093,,,0
1,296.443,159.054,-0.500353,10.6946,0.0132822,0,0.033209
2,294.255,165.513,-0.522282,11.7918,0.0133058,0,0.036955
3,294.626,165.463,-0.522094,11.5569,0.0133293,0,0.0839247
4,293.467,172.075,-0.544604,12.1468,0.0133528,0,0.105267
5,295.88,158.736,-0.4995,10.8448,0.0133764,0,0.0992351
6,297.82,150.627,-0.472251,9.84542,0.0133999,0,0.135753
7,299.883,144.245,-0.450951,8.84779,0.0134235,0,0.164558
8,295.049,164.947,-0.5211,11.1652,0.013447,0,0.0325259
9,293.034,171.583,-0.543722,12.2082,0.0134706,0,0.0453322
10,294.815,164.794,-0.520674,11.2144,0.0134941,0,0.0770432
11,291.209,183.439,-0.584679,13.1734,0.0135176,0,0.00166146
12,291.368,183.404,-0.584534,13.0472,0.0135412,0,0.042167
13,290.127,190.445,-0.608781,13.7437,0.0135647,0,0.0777515
14,291.105,183.304,-0.584227,13.1259,0.0135883,0,0.106965
15,290.659,183.264,-0.584065,13.3544,0.0136118,0,0.145854
16,291.367,183.222,-0.583897,12.9043,0.0136353,0,0.189161
17,293.897,170.935,-0.542066,11.4589,0.0136589,0,0.164599
18,294.68,164.084,-0.518794,11.0039,0.0136824,0,0.201601
19,296.805,157.34,-0.496054,9.89017,0.013706,0,0.219091
20,299.43,142.745,-0.447291,8.61659,0.0137295,0,0.196347
21,297.768,148.976,-0.468197,9.35628,0.0137531,0,0.205394
22,295.504,163.621,-0.517739,10.4448,0.0137766,0,0.182671
23,294.124,163.546,-0.517463,11.1245,0.0138001,0,0.223201
24,291.685,182.467,-0.582309,12.4352,0.0138237,0,0.181076
25,291.512,182.406,-0.582077,12.4976,0.0138472,0,0.226308
26,289.49,189.54,-0.606696,13.6531,0.0138708,0,0.254689
27,286.592,202.639,-0.652377,15.4501,0.0138943,0,0.22327
28,283.631,211.289,-0.682846,17.3905,0.0139179,0,0.222189
29,279.421,224.684,-0.730757,20.3255,0.0139414,0,0.169622
30,283.117,211.077,-0.682665,17.6698,0.0139649,0,0.133646
31,285.379,206.608,-0.666974,16.0998,0.0139885,0,0.167484
32,288.375,196.211,-0.630893,14.1206,0.014012,0,0.156065
33,285.116,206.404,-0.66662,16.1977,0.0140356,0,0.142801
34,289.81,188.436,-0.604593,13.1661,0.0140591,0,0.0530437
35,290.58,181.063,-0.579193,12.6737,0.0140826,0,0.0872884
36,287.411,195.592,-0.629722,14.583,0.0141062,0,0.020086
37,289.859,188.007,-0.603526,13.026,0.0141297,0,0.0433425
38,290.154,187.896,-0.603118,12.815,0.0141533,0,0.0838068
39,293.812,168.071,-0.535618,10.7214,0.0141768,0,-0.0218304
40,290.704,180.158,-0.577176,12.4166,0.0142004,0,-0.0458734
41,291.902,174.716,-0.558507,11.6956,0.0142239,0,-0.00934831
42,288.721,194.47,-0.626902,13.5322,0.0142474,0,-0.0622462
43,287.983,194.258,-0.626142,13.9503,0.014271,0,-0.00991766
44,291.596,179.4,-0.575161,11.7612,0.0142945,0,-0.0758113
45,292.79,174.107,-0.557058,11.059,0.0143181,0,-0.0531952
46,292.516,174.088,-0.556971,11.1741,0.0143416,0,-0.0085413
47,291.006,179.247,-0.574673,11.993,0.0143652,0,0.0201265
48,288.355,193.032,-0.622455,13.546,0.0143887,0,-0.0021757
49,289.16,186.215,-0.598853,13.0236,0.0144122,0,0.0268636
50,287.357,199.333,-0.644479,14.1119,0.0144358,0,0.0253629
51,288.738,193.298,-0.623551,13.2192,0.0144593,0,0.0362869
52,287.735,193.415,-0.62393,13.8104,0.0144829,0,0.0781507
53,289.204,186.505,-0.600009,12.871,0.0145064,0,0.108445
54,286.405,199.771,-0.646303,14.5994,0.0145299,0,0.0669586
55,286.484,199.916,-0.646781,14.5169,0.0145535,0,0.106365
56,284.577,205.42,-0.666096,15.7493,0.014577,0,0.115277
57,288.164,193.858,-0.625944,13.3814,0.0146006,0,0.101955
58,288.964,186.833,-0.601607,12.8586,0.0146241,0,0.131985
59,286.972,200.381,-0.64879,14.078,0.0146477,0,0.118268
60,289.235,186.946,-0.602312,12.6273,0.0146712,0,0.109053
61,286.406,200.562,-0.649858,14.3819,0.0146947,0.0181544,0.0574158
62,294.249,159.401,-0.509978,9.71603,0.0147183,0.01874,-0.375513
63,293.224,166.49,-0.534158,10.2155,0.0147418,0.0193257,-0.3538
64,293.778,166.437,-0.533984,9.88022,0.0147654,0.0199113,-0.316109
65,289.273,186.522,-0.603423,12.4018,0.0147889,0.0204969,-0.434301
66,291.503,179.113,-0.578015,11.0454,0.0148125,0.0210825,-0.425825
67,292.137,173.513,-0.558856,10.643,0.014836,0.0216682,-0.392477
68,291.622,179.139,-0.578159,10.8892,0.0148595,0.0222538,-0.353942
69,295.159,158.327,-0.507659,8.94707,0.0148831,0.0228394,-0.460007
70,290.216,186.432,-0.604511,11.6145,0.0149066,0.023425,-0.621264
71,290.606,178.848,-0.578426,11.3378,0.0149302,0.0240107,-0.584153
72,289.857,186.559,-0.605043,11.7342,0.0149537,0.0245963,-0.551451
73,288.012,194.296,-0.631923,12.8234,0.0149772,0.0251819,-0.528586
74,283.554,212.256,-0.695277,15.7516,0.0150008,0.0257675,-0.644126
75,281.894,217.86,-0.715177,16.8848,0.0150243,0.0263532,-0.628469
76,284.572,206.976,-0.676952,14.9609,0.0150479,0.0269388,-0.625755
77,289.267,186.55,-0.60636,11.8494,0.0150714,0.0275244,-0.698922
78,290.569,178.518,-0.578736,11.0178,0.015095,0.02811,-0.662664
79,289.869,186.554,-0.606481,11.3801,0.0151185,0.0286957,-0.625903
80,285.641,207.128,-0.678528,14.0314,0.015142,0.0292813,-0.719249
81,287.451,194.545,-0.634779,12.785,0.0151656,0.0298669,-0.708093
82,286.534,201.54,-0.659218,13.3286,0.0151891,0.0304525,-0.676887
83,290.618,178.009,-0.578274,10.7225,0.0152127,0.0310382,-0.770867
84,291.37,177.968,-0.578158,10.232,0.0152362,0.0316238,-0.722099
85,290.588,177.924,-0.578033,10.6306,0.0152598,0.0322094,-0.676008
86,292.445,171.588,-0.556395,9.51517,0.0152833,0.032795,-0.641955
87,290.971,177.796,-0.577757,10.2918,0.0153068,0.0333807,-0.605814
88,287.468,194.539,-0.636027,12.389,0.0153304,0.0339663,-0.687413
89,285.982,201.774,-0.661358,13.3128,0.0153539,0.0345519,-0.674983
90,284.934,207.824,-0.682623,13.9648,0.0153775,0.0351375,-0.643448
91,284.777,207.938,-0.68306,14.0165,0.015401,0.0357232,-0.59803
92,281.946,219.844,-0.725263,15.9652,0.0140272,0.00204237,-0.606497
93,283.186,214.225,-0.705395,15.0339,0.0140206,0.00189108,-0.566753
94,280.641,226.121,-0.747757,16.8533,0.014014,0.0017398,-0.583976
95,283.131,214.644,-0.707195,14.9938,0.0140074,0.00158851,-0.578611
96,283.904,214.915,-0.708121,14.4031,0.0140008,0.00143722,-0.527041
97,285.808,209.053,-0.687586,13.0468,0.0139942,0.00128594,-0.511442
98,285.252,209.307,-0.688451,13.3813,0.0139876,0.00113465,-0.456091
99,284.341,215.729,-0.71101,13.975,0.013981,0.000983363,-0.415264
100,289.425,186.556,-0.610188,10.5654,0.0139745,0.000832077,-0.612887
101,291.637,177.554,-0.579297,9.21821,0.0139679,0.00068079,-0.608466
102,291.094,177.65,-0.579604,9.47787,0.0139613,0.000529503,-0.547054
103,291.369,177.749,-0.57992,9.27619,0.0139547,0.000378217,-0.498083
104,288.072,196.274,-0.644203,11.2332,0.0139481,0.00022693,-0.536451
105,289.493,187.168,-0.612722,10.2934,0.0139415,7.56433e-05,-0.504376
106,288.517,196.68,-0.645668,10.8613,0.0139349,-7.56433e-05,-0.466852
107,291.203,177.934,-0.581267,9.18039,0.0139283,-0.00022693,-0.513232
108,289.427,187.53,-0.614396,10.1943,0.0139217,-0.000378217,-0.487335
109,287.585,197.201,-0.648,11.3271,0.0139152,-0.000529503,-0.481007
110,287.54,197.443,-0.648816,11.3104,0.0139086,-0.00068079,-0.427605
111,287.902,197.692,-0.649652,11.0225,0.013902,-0.000832077,-0.366778
112,289.443,188.202,-0.616837,9.99229,0.0138954,-0.000983363,-0.32953
113,288.415,198.175,-0.651389,10.5958,0.0138888,-0.00113465,-0.2913
114,289.871,188.551,-0.618158,9.63328,0.0138822,-0.00128594,-0.268718
115,292.686,171.173,-0.55876,7.95103,0.0138756,-0.00143722,-0.318875
116,296.754,141.423,-0.458483,5.87057,0.013869,-0.00158851,-0.504194
117,291.512,178.417,-0.585367,8.51054,0.0138624,-0.0017398,-0.734951
118,291.811,170.893,-0.559556,8.28963,0.0138558,-0.00189108,-0.680917
119,286.357,207.46,-0.687228,11.6871,0.0138493,-0.00204237,-1.01932
120,287.495,199.14,-0.658255,10.8634,0.0138427,-0.00219366,-0.968549
121,287.202,208.213,-0.689818,11.0125,0.0138361,-0.00234494,-0.915993
122,284.577,215.726,-0.716192,12.8101,0.0138295,0.00140582,-0.896265
123,281.811,229.788,-0.766064,14.8373,0.0138229,0.00131798,-0.934562
124,281.344,236.791,-0.790927,15.1577,0.0138163,0.00123014,-0.889459
125,281.496,230.835,-0.769739,14.9961,0.0138097,0.0011423,-0.839903
126,283.52,224.533,-0.747482,13.3981,0.0138031,0.00105446,-0.791608
127,288.25,201.159,-0.666365,9.98794,0.0137965,0.000966626,-0.909187
128,289.453,190.52,-0.629586,9.15227,0.0137899,0.000878787,-0.868079
129,294.41,148.466,-0.486721,6.27986,0.0137834,0.000790948,-1.10934
130,296.764,137.324,-0.449157,5.10539,0.0137768,0.00070311,-1.07554
131,296.952,137.079,-0.448317,4.96022,0.0137702,0.000615271,-1.00973
132,296.035,136.831,-0.447462,5.3266,0.0137636,0.000527432,-0.959918
133,297.167,136.579,-0.446599,4.75044,0.013757,0.000439594,-0.885266
134,297.145,136.329,-0.445739,4.69841,0.0137504,0.000351755,-0.818732
135,294.806,147.716,-0.484348,5.71154,0.0137438,0.000263916,-0.784242
136,298.965,121.276,-0.395892,3.84107,0.0137372,0.000176077,-0.922336
137,299.144,109.679,-0.357108,3.71246,0.0137306,8.82387e-05,-0.860189
138,299.846,109.229,-0.355592,3.39084,0.013724,4e-07,-0.785202
139,298.117,120.131,-0.39215,3.98731,0.0137175,-8.74387e-05,-0.762534
140,298.194,119.772,-0.390929,3.894,0.0137109,-0.000175277,-0.694899
141,298.376,119.399,-0.389663,3.757,0.0137043,-0.000263116,-0.624626
142,297.79,119.012,-0.38835,3.93379,0.0136977,-0.000350955,-0.568279
143,298.132,118.61,-0.386986,3.72999,0.0136911,-0.000438794,-0.492885
144,298.231,118.192,-0.385568,3.6251,0.0136845,-0.000526632,-0.421685
145,299.778,105.537,-0.343337,2.99125,0.0136779,-0.000614471,-0.379692
146,300.315,104.93,-0.341304,2.75183,0.0136713,-0.00070231,-0.320571
147,297.022,133.098,-0.436126,3.91287,0.0136647,-0.000790148,-0.353402
148,293.344,160.491,-0.529487,5.60327,0.0136581,-0.000877987,-0.434503
149,292.544,174.93,-0.578824,5.971,0.0136516,-0.000965826,-0.372494
150,292.499,175.318,-0.580125,5.92406,0.013645,-0.00105366,-0.292423
151,293.626,160.928,-0.531092,5.23771,0.0136384,-0.0011415,-0.252676
152,293.783,161.11,-0.531691,5.08077,0.0136318,-0.00122934,-0.172372
153,294.878,146.013,-0.480519,4.44538,0.0136252,0.0313086,-0.126833
154,297.203,130.378,-0.427935,3.31812,0.0136186,0.0316445,-0.123761
155,298.122,111.086,-0.363246,2.87308,0.013612,0.0319804,-0.0782535
156,298.062,110.061,-0.359825,2.80835,0.0136054,0.0323163,0.00283726
157,300.745,81.2227,-0.263952,1.85502,0.0135988,0.0326521,-0.0146334
158,300.658,79.6661,-0.258789,1.80009,0.0135922,0.032988,0.0590541
159,297.718,106.318,-0.348322,2.66412,0.0135857,0.0333239,-0.0482324
160,301.819,75.9077,-0.247586,1.34641,0.0135791,0.0336598,-0.164918
161,300.788,74.0705,-0.241492,1.52117,0.0135725,0.0339956,-0.0884002
162,302.124,58.7649,-0.190845,1.12998,0.0135659,0.0343315,-0.0240755
163,301.261,70.0009,-0.228153,1.2365,0.0135593,0.0346674,0.0309569
164,302.701,54.2787,-0.176226,0.866594,0.0135527,0.0350033,0.0682311
165,301.643,65.3695,-0.213005,0.997694,0.0135461,0.0353391,0.12043
166,299.483,77.6546,-0.254038,1.41569,0.0135395,0.035675,0.158808
167,295.839,116.438,-0.38515,2.55965,0.0135329,0.0360109,-0.0640438
168,296.518,114.807,-0.379672,2.15308,0.0135263,0.0363467,0.0737762
169,292.207,181.965,-0.609527,4.12518,0.0135198,0.0366826,-0.268229
170,291.727,200.46,-0.672963,4.29127,0.0135132,0.0370185,-0.153055
171,294.683,132.436,-0.44217,2.49688,0.0135066,0.0373544,-0.360617
172,294.739,131.074,-0.437579,2.3176,0.0135,0.0376902,-0.214945
173,297.047,102.057,-0.339922,1.28643,0.0134934,0.0380261,-0.202103
174,292.923,158.433,-0.532406,2.92561,0.0134868,0.038362,-0.446219
175,291.654,214.485,-0.724629,3.56547,0.0134802,0.0386979,-0.421415
176,289.414,245.729,-0.832633,5.11422,0.0134736,0.0390337,-0.361504
177,288.558,270.695,-0.919212,5.74616,0.013467,0.0393696,-0.297119
178,291.374,236.509,-0.80195,3.1973,0.0134605,0.0397055,-0.356072
179,290.862,250.179,-0.849007,3.4177,0.0134539,0.0400414,-0.182887
180,289.546,284.247,-0.96673,4.49993,0.0134473,0.0403772,-0.165898
expired,289.546,284.247,-0.96673,4.40309,,,-0.0690511
