tau,s_tmp,cash,delta,pv,r_for,q,PL
118,291.811,24.9329,-0.0848376,0.730425,0.0138558,-0.00189108,-0.554082
119,286.357,43.8826,-0.151009,1.3649,0.0138493,-0.00204237,-0.7248
120,287.495,38.0253,-0.130629,1.1649,0.0138427,-0.00219366,-0.694689
121,287.202,42.4866,-0.146157,1.17261,0.0138361,-0.00234494,-0.662442
122,284.577,46.5683,-0.160495,1.53844,0.0138295,0.00140582,-0.643275
123,281.811,56.9569,-0.197353,2.0054,0.0138229,0.00131798,-0.664611
124,281.344,62.6318,-0.217516,2.05362,0.0138163,0.00123014,-0.618749
125,281.496,55.4215,-0.191895,1.97374,0.0138097,0.0011423,-0.569788
126,283.52,48.768,-0.16842,1.54867,0.0138031,0.00105446,-0.531133
127,288.25,32.9306,-0.113471,0.847018,0.0137965,0.000966626,-0.624403
128,289.453,27.1013,-0.0933279,0.695017,0.0137899,0.000878787,-0.607753
129,294.41,14.9745,-0.0521343,0.329393,0.0137834,0.000790948,-0.703734
130,296.764,9.52836,-0.0337808,0.217313,0.0137768,0.00070311,-0.713869
131,296.952,9.10502,-0.032354,0.198962,0.0137702,0.000615271,-0.701517
132,296.035,10.8024,-0.0380866,0.218815,0.0137636,0.000527432,-0.691364
133,297.167,8.26442,-0.0295447,0.171026,0.013757,0.000439594,-0.686294
134,297.145,7.85499,-0.0281658,0.161162,0.0137504,0.000351755,-0.675499
135,294.806,9.39102,-0.0333751,0.223972,0.0137438,0.000263916,-0.67214
136,298.965,5.47861,-0.0202874,0.10276,0.0137372,0.000176077,-0.689362
137,299.144,3.93502,-0.0151267,0.0923345,0.0137306,8.82387e-05,-0.68237
138,299.846,3.66906,-0.0142392,0.0745268,0.013724,4e-07,-0.675036
139,298.117,4.51498,-0.0170763,0.0959273,0.0137175,-8.74387e-05,-0.671671
140,298.194,4.2144,-0.0160677,0.0874513,0.0137109,-0.000175277,-0.66434
141,298.376,3.91972,-0.0150796,0.0776368,0.0137043,-0.000263116,-0.657294
142,297.79,3.6321,-0.0141132,0.0807346,0.0136977,-0.000350955,-0.651396
143,298.132,3.35101,-0.0131699,0.0690702,0.0136911,-0.000438794,-0.644424
144,298.231,3.07711,-0.012251,0.0617753,0.0136845,-0.000526632,-0.638302
145,299.778,1.98938,-0.00862216,0.040576,0.0136779,-0.000614471,-0.635933
146,300.315,1.77784,-0.0079175,0.0327288,0.0136713,-0.00070231,-0.632639
147,297.022,3.23398,-0.0128198,0.0593838,0.0136647,-0.000790148,-0.633146
148,293.344,5.55104,-0.0207181,0.115817,0.0136581,-0.000877987,-0.6423
149,292.544,6.91894,-0.0253932,0.123383,0.0136516,-0.000965826,-0.633078
150,292.499,6.4216,-0.0236919,0.113593,0.013645,-0.00105366,-0.621864
151,293.626,4.30837,-0.016494,0.08186,0.0136384,-0.0011415,-0.616565
152,293.783,3.91548,-0.015156,0.070924,0.0136318,-0.00122934,-0.608034
153,294.878,2.43557,-0.0101382,0.0497093,0.0136252,0.0313086,-0.603659
154,297.203,1.3652,-0.00653726,0.0248332,0.0136186,0.0316445,-0.602525
155,298.122,0.632773,-0.00408085,0.016919,0.013612,0.0319804,-0.600738
156,298.062,0.469894,-0.00353467,0.0145608,0.0136054,0.0323163,-0.598219
157,300.745,-0.15923,-0.00144304,0.00586983,0.0135988,0.0326521,-0.599087
158,300.658,-0.23273,-0.00119873,0.00489608,0.0135922,0.032988,-0.598033
159,297.718,0.0540738,-0.00216221,0.00916517,0.0135857,0.0333239,-0.598819
160,301.819,-0.358511,-0.000795408,0.0021598,0.0135791,0.0336598,-0.600741
161,300.788,-0.40721,-0.000633622,0.00232618,0.0135725,0.0339956,-0.600122
162,302.124,-0.503494,-0.000315041,0.00114274,0.0135659,0.0343315,-0.599819
163,301.261,-0.48355,-0.000381336,0.00111518,0.0135593,0.0346674,-0.599547
164,302.701,-0.545471,-0.00017687,0.000484923,0.0135527,0.0350033,-0.599495
165,301.643,-0.535247,-0.000210849,0.000510967,0.0135461,0.0353391,-0.599359
166,299.483,-0.524223,-0.000247746,0.000780085,0.0135395,0.035675,-0.599199
167,295.839,-0.35863,-0.000807575,0.00197464,0.0135329,0.0360109,-0.599517
168,296.518,-0.49503,-0.000347697,0.00107605,0.0135263,0.0363467,-0.599204
169,292.207,-0.249122,-0.00118935,0.00355892,0.0135198,0.0366826,-0.600217
170,291.727,-0.175544,-0.00144172,0.00293324,0.0135132,0.0370185,-0.599065
171,294.683,-0.505948,-0.000320667,0.000590784,0.0135066,0.0373544,-0.601033
172,294.739,-0.568318,-0.000109153,0.000342034,0.0135,0.0376902,-0.600831
173,297.047,-0.591047,-3.27178e-05,6.54582e-05,0.0134934,0.0380261,-0.600831
174,292.923,-0.564092,-0.000124816,0.000220033,0.0134868,0.038362,-0.600873
175,291.654,-0.563339,-0.000127481,0.000196459,0.0134802,0.0386979,-0.600716
176,289.414,-0.564353,-0.000124063,0.000255873,0.0134736,0.0390337,-0.600515
177,288.558,-0.567769,-0.000112311,0.000163302,0.013467,0.0393696,-0.600341
178,291.374,-0.598208,-7.92709e-06,1.11796e-05,0.0134605,0.0397055,-0.600529
179,290.862,-0.599997,-1.85469e-06,3.25969e-06,0.0134539,0.0400414,-0.60054
180,289.546,-0.600385,-5.89624e-07,8.41592e-07,0.0134473,0.0403772,-0.600557
expired,289.546,-0.600385,-5.89624e-07,0,,,-0.600556
